DATE,DA_DEMD_AVG,DA_LMP_AVG,DA_EC_AVG,DA_CC_AVG,DA_MLC_AVG,RT_LMP_AVG,RT_EC_AVG,RT_CC_AVG,RT_MLC_AVG,DryBulb_avg,SYSLoad_avg,COAL,GAS,HYDRO,NUCLEAR,OIL,REFUSE,SOLAR,WIND,TOTAL,COAL_P,GAS_P,HYDRO_P,NUCLEAR_P,OIL_P,REFUSE_P,SOLAR_P,WIND_P
9/8/11,"15,856.67",43.123,43.123,-0.7200,-0.1238,50.110,51.177,-1.028,-0.040,72.042,"16,695.292","1,912.583","185,293.689","34,565.279",89327.796,219.485,"17,147.901",14.761,510.913,"328,992.407",0.005813456,0.563215701,0.105064063,0.271519324,0.000667143,0.052122483,4.48673E-05,0.001552963
9/9/11,"13,936.54",40.190,40.190,-0.2225,-0.0750,37.530,37.502,0.000,0.028,62.958,"14,599.375","1,455.671","204,002.389","33,900.838",89660.035,2305.290,"17,114.520",41.100,"2,378.395","350,858.238",0.004148886,0.581438219,0.096622608,0.255544905,0.006570431,0.048779017,0.000117141,0.006778792
9/10/11,"13,206.96",39.976,39.976,-0.3346,-0.0625,41.572,42.088,-0.644,0.127,61.708,"13,991.083","1,415.855","178,475.776","28,988.505",89631.786,155.517,"18,205.654",52.991,"1,468.618","318,394.702",0.004446855,0.560548825,0.091045815,0.28151155,0.000488441,0.057179513,0.000166432,0.00461257
9/11/11,"12,155.38",39.024,39.024,-0.2754,0.0513,37.636,37.563,0.000,0.073,63.042,"12,817.292","1,440.287","162,600.344","27,476.289",89644.250,53.020,"18,152.693",46.504,"1,838.044","301,251.431",0.004781013,0.539749615,0.091207165,0.29757286,0.000175999,0.060257616,0.000154369,0.006101362
9/12/11,"11,399.96",35.597,35.597,-0.1508,-0.0092,37.046,37.079,0.000,-0.033,58.667,"12,356.458","1,455.905","209,498.777","31,711.852",89609.612,210.277,"18,542.145",37.822,"2,523.215","353,589.605",0.004117499,0.592491335,0.089685476,0.253428299,0.000594692,0.052439734,0.000106966,0.007135999
9/13/11,"13,581.00",45.215,45.215,0.0021,-0.0821,45.429,45.422,0.015,-0.008,59.875,"13,941.458","4,925.565","223,041.846","29,340.939",89409.114,27.474,"18,427.610",42.465,"1,829.830","367,044.843",0.013419518,0.6076692,0.079938295,0.2435918,7.48519E-05,0.050205337,0.000115694,0.004985304
9/14/11,"13,878.33",38.297,38.297,0.0521,-0.0175,42.280,42.178,0.149,-0.048,63.458,"14,236.333","6,456.387","238,396.655","31,651.014",88729.399,1243.169,"17,833.726",38.463,"1,492.408","385,841.221",0.016733274,0.617862069,0.082031189,0.229963504,0.00322197,0.046220375,9.96861E-05,0.003867933
9/15/11,"13,391.67",43.546,43.546,-0.0263,0.0271,42.267,42.089,0.067,0.111,58.792,"13,781.583","2,197.671","213,634.856","26,373.581",89298.527,268.113,"18,567.081",22.184,"1,668.539","352,030.552",0.006242842,0.606864531,0.074918443,0.25366698,0.000761619,0.052742811,6.30173E-05,0.004739756
9/16/11,"13,058.92",47.286,47.286,0.1196,0.0358,44.328,44.051,0.003,0.273,57.500,"13,848.000","1,445.443","159,105.127","22,708.536",89699.115,0.432,"17,734.790",54.094,"4,990.349","295,737.886",0.004887581,0.537993725,0.076786023,0.303306134,1.46075E-06,0.059967934,0.000182912,0.01687423
9/17/11,"13,244.58",44.578,44.578,0.0425,0.0067,45.290,44.987,0.139,0.164,63.500,"14,162.917","1,468.095","154,129.530","23,128.619",89592.986,146.618,"16,989.678",50.034,"1,770.764","287,276.324",0.005110393,0.536520128,0.080510008,0.311870414,0.000510373,0.059140544,0.000174167,0.006163975
9/18/11,"11,717.29",43.168,43.168,-0.1838,-0.0458,38.272,38.126,0.040,0.106,60.333,"12,537.917","1,453.482","142,065.987","24,293.273",101046.798,0.460,"16,549.305",45.904,212.511,"285,667.720",0.005088016,0.497312006,0.085040315,0.353721443,1.61026E-06,0.057932009,0.00016069,0.00074391
9/19/11,"11,895.33",39.731,39.731,0.0667,-0.0117,43.631,43.323,0.177,0.132,63.000,"12,566.417","1,477.706","165,901.973","22,272.639",109767.123,0.428,"17,097.164",45.104,384.101,"316,946.238",0.004662324,0.523438846,0.070272609,0.346327263,1.35039E-06,0.05394342,0.000142308,0.001211881
9/20/11,"13,116.13",42.645,42.645,-0.0033,-0.0408,44.880,44.518,0.228,0.134,62.417,"13,939.500","1,452.085","181,896.336","22,827.685",105638.514,16.488,"18,431.024",9.465,"2,160.927","332,432.524",0.004368059,0.547167689,0.068668627,0.317774304,4.9598E-05,0.055442902,2.84719E-05,0.006500348
9/21/11,"13,226.42",41.647,41.647,0.0467,0.1046,40.928,40.760,0.012,0.155,58.250,"13,697.500","1,709.825","187,955.056","22,092.029",109158.626,245.449,"18,383.726",39.847,"1,031.271","340,615.829",0.005019805,0.551809517,0.064859079,0.320474319,0.000720604,0.053972025,0.000116985,0.003027666
9/22/11,"14,082.96",53.405,53.405,0.5242,0.2363,48.969,48.801,0.003,0.165,70.458,"14,930.958","1,762.197","206,589.165","28,350.952",109803.449,137.335,"18,599.338",13.213,735.940,"365,991.589",0.004814857,0.564464242,0.077463398,0.300016318,0.000375241,0.050819031,3.61019E-05,0.002010811
9/23/11,"14,134.08",46.114,46.114,-1.3608,0.1333,42.098,41.962,0.053,0.084,67.667,"14,970.750","1,586.476","210,682.884","27,493.795",110110.744,19.408,"18,248.024",10.308,335.994,"368,487.633",0.004305371,0.571750217,0.074612531,0.298818018,5.26693E-05,0.049521401,2.79738E-05,0.000911819
9/24/11,"14,255.13",53.134,53.134,0.5596,0.3467,48.617,48.324,0.152,0.141,69.042,"15,233.917","4,037.152","195,386.237","24,813.871",110066.982,414.814,"18,274.613",19.296,305.989,"353,318.954",0.011426367,0.553002421,0.070230795,0.311523004,0.00117405,0.051722708,5.46135E-05,0.000866042
9/25/11,"13,065.92",45.966,45.966,0.0000,0.1217,64.496,64.123,0.191,0.182,75.000,"14,939.125","5,133.949","187,808.944","25,759.815",109895.802,67.972,"18,888.728",28.269,"1,136.468","348,719.947",0.014722269,0.53856668,0.073869634,0.315140568,0.000194919,0.054165895,8.10651E-05,0.00325897
9/26/11,"11,534.50",38.393,38.393,0.0213,0.0604,41.244,41.213,0.005,0.026,62.208,"12,848.750","13,150.277","218,979.328","33,494.287",101567.841,4501.428,"18,856.437",36.680,766.587,"391,352.865",0.033602097,0.559544461,0.0855859,0.259530082,0.011502223,0.048182698,9.37262E-05,0.001958813
9/27/11,"12,979.88",42.734,42.734,-0.0338,0.0279,42.865,42.879,0.000,-0.015,58.042,"14,127.583","12,079.103","214,568.536","26,417.029",102055.042,1885.247,"18,566.865",34.603,808.090,"376,414.515",0.032089897,0.570032577,0.070180686,0.271124088,0.005008433,0.049325582,9.19279E-05,0.002146809
9/28/11,"13,962.29",45.699,45.699,-0.7675,-0.0479,49.953,49.912,0.000,0.041,67.458,"15,198.333","10,334.703","200,286.049","24,338.573",101995.137,341.999,"19,078.703",34.849,"1,623.399","358,033.412",0.028865191,0.559406028,0.067978496,0.28487603,0.000955215,0.053287493,9.73345E-05,0.004534211
9/29/11,"14,462.38",45.475,45.475,-0.0817,-0.0329,46.966,46.840,0.000,0.126,71.333,"15,699.458","9,213.965","195,723.434","24,873.191",97726.514,83.418,"18,035.518",9.072,"1,446.652","347,111.764",0.026544664,0.563862866,0.071657586,0.281541924,0.00024032,0.051958821,2.61357E-05,0.004167684
9/30/11,"14,589.33",44.647,44.647,-1.2192,-0.0158,53.740,53.725,-0.002,0.018,69.625,"16,031.667","3,976.023","182,128.816","26,585.841",101263.975,39.824,"17,813.252",38.525,"2,025.833","333,872.089",0.011908821,0.545504767,0.079628822,0.303301708,0.000119279,0.053353522,0.000115389,0.006067692
10/1/11,"14,145.58",39.842,39.842,-0.0417,-0.0388,39.611,39.471,0.000,0.140,67.208,"15,651.833","5,027.725","139,424.052","32,192.396",103552.363,57.132,"17,552.849",12.767,"1,632.369","299,451.653",0.016789772,0.465597871,0.107504486,0.345806617,0.000190789,0.058616638,4.26346E-05,0.005451194
10/2/11,"12,036.88",38.285,38.285,0.0000,0.0908,30.499,30.418,0.000,0.080,56.500,"12,436.667","3,009.321","130,066.376","29,059.731",107729.932,69.471,"16,791.650",18.755,"2,794.326","289,539.562",0.010393471,0.449217976,0.100365321,0.372073271,0.000239936,0.05799432,6.47753E-05,0.00965093
10/3/11,"11,453.96",33.101,33.101,0.0000,0.0417,34.318,34.258,0.000,0.060,50.458,"12,013.417","1,427.417","140,355.063","34,591.682",110029.644,28.255,"17,550.678",30.063,348.296,"304,361.098",0.00468988,0.461146526,0.113653428,0.361510209,9.28338E-05,0.057663999,9.87741E-05,0.001144351
10/4/11,"12,962.29",37.752,37.752,0.0000,-0.0450,32.220,32.177,0.000,0.043,53.125,"13,637.833","4,163.925","143,499.962","37,338.756",109705.239,2.987,"17,441.554",19.377,"1,424.766","313,596.566",0.013277967,0.457594175,0.119066215,0.34982921,9.52498E-06,0.055617809,6.17896E-05,0.004543309
10/5/11,"13,038.21",36.397,36.397,-0.0075,-0.0879,37.935,37.910,-0.020,0.045,54.875,"13,896.250","1,351.757","147,015.782","33,354.660",109296.576,118.721,"15,729.290",31.883,"4,116.960","311,015.629",0.004346267,0.472695801,0.107244321,0.351418276,0.00038172,0.050573954,0.000102513,0.013237148
10/6/11,"12,907.79",40.325,40.325,0.0000,-0.0938,43.488,43.445,0.000,0.043,55.250,"14,037.708","7,107.999","149,350.750","35,096.046",93696.894,225.911,"15,757.629",48.214,"4,324.596","305,608.039",0.023258547,0.488700332,0.114840062,0.306591719,0.000739218,0.051561566,0.000157764,0.014150793
10/7/11,"13,198.46",37.122,37.122,-0.0100,0.0038,34.399,34.308,0.000,0.092,55.292,"13,775.208","8,522.117","160,971.787","33,143.270",77656.285,1394.214,"16,720.428",45.167,"2,053.615","300,506.883",0.028359141,0.535667554,0.110291218,0.258417658,0.004639541,0.055640749,0.000150303,0.006833837
10/8/11,"13,086.79",39.483,39.483,0.0075,-0.0533,33.490,33.383,0.000,0.108,58.625,"13,531.417","4,098.384","149,898.781","29,748.461",65066.194,2.221,"16,687.399",48.488,"4,681.655","270,231.583",0.015166192,0.554704892,0.110085064,0.240779384,8.21888E-06,0.061752216,0.000179431,0.017324603
10/9/11,"11,300.38",35.288,35.288,0.0033,0.0075,33.661,33.607,0.003,0.051,56.292,"12,214.292","6,512.976","163,640.685","28,782.685",37044.057,430.579,"17,269.644",48.930,"4,825.129","258,554.685",0.025189936,0.632905511,0.11132146,0.143273586,0.00166533,0.066793004,0.000189244,0.018661928
10/10/11,"11,268.33",35.171,35.171,0.0000,0.0863,33.493,33.425,0.000,0.067,51.292,"11,908.833","9,069.874","191,297.643","28,739.476",37014.246,669.412,"17,517.519",44.856,"4,785.949","289,138.975",0.031368562,0.661611403,0.099396755,0.128015415,0.002315191,0.060585118,0.000155136,0.016552417
10/11/11,"12,469.71",34.565,34.565,0.0000,-0.0263,37.455,37.370,0.000,0.085,56.125,"13,128.375","10,254.254","191,666.565","26,399.567",36978.737,1062.512,"17,594.458",37.501,753.880,"284,747.474",0.036011747,0.673110677,0.092712208,0.129865022,0.003731419,0.061789689,0.000131699,0.002647539
10/12/11,"12,723.46",38.125,38.125,0.0017,-0.0100,39.986,39.900,0.000,0.086,54.542,"13,612.833","11,770.714","183,793.777","26,952.943",37019.307,861.738,"17,968.289",19.730,"1,023.638","279,410.136",0.042127011,0.657792089,0.096463727,0.132490924,0.003084133,0.064307935,7.0613E-05,0.003663568
10/13/11,"12,840.42",37.533,37.533,0.0367,-0.0650,37.417,37.285,0.025,0.107,50.167,"13,590.542","10,730.538","190,695.141","25,705.873",37038.075,296.871,"17,842.054",8.551,"1,493.875","283,810.978",0.037808749,0.671908967,0.090573921,0.130502616,0.001046017,0.062865976,3.01292E-05,0.005263627
10/14/11,"13,172.92",37.203,37.203,-0.0004,0.1238,37.423,37.365,0.000,0.059,50.000,"13,696.417","11,382.628","188,600.985","29,266.107",35973.029,346.633,"16,928.144",6.926,"2,435.488","284,939.940",0.039947464,0.661897328,0.102709739,0.126247759,0.001216513,0.059409516,2.43069E-05,0.008547373
10/15/11,"12,874.79",36.338,36.338,-0.0071,-0.0750,37.124,36.963,0.000,0.160,48.792,"13,697.625","6,554.800","152,325.671","26,579.989",37015.957,0.431,"16,097.634",33.884,"3,412.553","242,020.919",0.027083609,0.629390516,0.109825172,0.152945279,1.78084E-06,0.066513399,0.000140004,0.01410024
10/16/11,"11,752.25",34.990,34.990,-0.0517,-0.0063,37.940,37.773,0.000,0.167,49.000,"12,577.333","7,317.411","151,580.667","29,644.362",36353.136,0.453,"15,461.125",30.292,"4,908.412","245,295.858",0.02983096,0.617950373,0.120851458,0.148201182,1.84675E-06,0.063030518,0.000123492,0.020010171
10/17/11,"11,483.00",34.705,34.705,0.0021,0.0738,33.064,32.932,-0.001,0.133,51.167,"12,304.500","8,674.279","177,182.699","31,049.740",35360.507,384.085,"15,348.126",38.330,"4,057.197","272,094.963",0.031879602,0.651179636,0.114113616,0.129956492,0.001411584,0.05640724,0.00014087,0.01491096
10/18/11,"12,754.38",36.214,36.214,0.0400,-0.0013,33.642,33.459,0.005,0.178,50.125,"13,611.375","11,425.388","186,140.706","31,189.935",35415.297,151.380,"16,282.615",22.346,"2,521.057","283,148.724",0.04035119,0.657395532,0.110153896,0.125076661,0.000534631,0.057505521,7.89197E-05,0.00890365
10/19/11,"13,071.83",33.954,33.954,0.0038,-0.0338,34.871,34.750,0.000,0.121,46.417,"13,819.667","12,374.356","193,088.325","33,130.080",35452.225,110.222,"16,095.120",3.133,"2,604.899","292,858.360",0.042253723,0.659323248,0.113126632,0.121055875,0.000376366,0.054958718,1.0698E-05,0.00889474
10/20/11,"13,006.08",36.267,36.267,-0.0125,0.0096,39.725,39.596,0.000,0.130,48.708,"13,873.792","10,044.391","188,966.377","32,443.011",35423.187,132.948,"15,945.220",25.171,"5,976.932","288,957.237",0.034760822,0.653959662,0.112276167,0.122589721,0.000460096,0.055181937,8.71098E-05,0.020684486
10/21/11,"13,470.50",36.702,36.702,0.3408,0.1867,35.062,34.871,0.037,0.155,47.333,"13,951.792","3,986.784","182,222.381","29,685.120",36111.001,103.634,"17,234.655",30.928,"3,020.563","272,395.066",0.014636036,0.668963589,0.108978185,0.132568484,0.000380455,0.063270805,0.000113541,0.011088905
10/22/11,"13,206.71",37.893,37.893,-0.0054,0.1029,32.814,32.572,0.000,0.242,41.958,"13,931.750","4,020.204","174,129.002","31,215.688",37084.248,5.818,"16,216.077",25.819,"1,160.326","263,857.182",0.015236288,0.659936564,0.118305243,0.140546669,2.20498E-05,0.061457781,9.78522E-05,0.004397553
10/23/11,"11,878.38",33.775,33.775,-1.1221,0.2058,32.668,32.433,0.000,0.235,45.625,"12,792.167","4,015.082","181,743.214","27,404.189",37127.648,41.926,"16,990.700",24.723,684.692,"268,032.174",0.014979851,0.678064918,0.102242162,0.13851937,0.000156422,0.063390524,9.22389E-05,0.002554514
10/24/11,"11,659.88",32.282,32.282,0.0000,0.1746,32.940,32.796,0.000,0.144,45.625,"12,570.250","6,759.850","203,497.198","30,081.566",37132.456,97.120,"16,990.671",25.516,"1,045.882","295,630.259",0.022865893,0.688350369,0.101754016,0.125604382,0.000328518,0.057472706,8.63105E-05,0.003537804
10/25/11,"13,009.21",35.633,35.633,-0.2404,0.0138,35.380,35.286,0.000,0.094,52.833,"13,811.500","6,600.150","202,809.653","26,254.771",37158.438,108.832,"16,809.012",35.429,"4,586.862","294,363.147",0.022421795,0.688977731,0.089191773,0.126233322,0.00036972,0.057102977,0.000120358,0.015582324
10/26/11,"13,241.63",35.650,35.650,-0.7921,0.0096,34.158,34.094,0.000,0.064,64.042,"14,021.042","4,054.439","201,540.201","27,234.195",37172.905,132.513,"16,928.274",5.318,"2,869.245","289,937.090",0.013983858,0.695117003,0.093931394,0.128210244,0.000457041,0.058386024,1.83419E-05,0.009896095
10/27/11,"13,491.67",35.766,35.766,-0.4942,-0.0042,36.387,37.000,-0.710,0.097,66.042,"14,480.333","8,939.803","211,933.575","32,167.098",37186.591,0.440,"16,866.307",3.254,"1,166.102","308,263.170",0.029000555,0.687508582,0.104349469,0.120632611,1.42735E-06,0.054713987,1.05559E-05,0.003782813
10/28/11,"13,299.54",33.820,33.820,-0.0492,0.0421,32.030,32.067,-0.193,0.157,63.083,"14,008.875","6,981.189","196,677.350","25,350.348",40452.623,35.490,"16,682.178",32.161,"4,442.634","290,653.973",0.024018901,0.67667181,0.087218309,0.139177946,0.000122104,0.057395321,0.00011065,0.015284959
10/29/11,"12,636.50",35.134,35.134,-0.3742,0.0279,32.116,31.920,0.000,0.195,49.000,"13,392.792","6,025.245","180,014.798","24,106.227",48293.942,62.030,"16,564.757",5.800,"1,372.538","276,445.337",0.02179543,0.651176829,0.0872007,0.174696171,0.000224384,0.059920551,2.09806E-05,0.004964953
10/30/11,"11,775.21",33.218,33.218,-0.0017,0.1929,32.179,31.915,0.000,0.263,45.583,"12,606.750","3,144.294","135,070.502","19,177.850",59576.821,61.160,"14,615.677",14.458,"5,297.695","236,958.457",0.013269389,0.570017647,0.080933385,0.251423063,0.000258104,0.061680335,6.10149E-05,0.022357062
10/31/11,"11,427.33",32.889,32.889,-0.0075,0.1617,33.104,32.885,0.000,0.219,47.000,"12,259.792","3,691.412","149,946.751","22,285.741",67019.178,57.094,"15,859.099",16.727,"2,090.986","260,966.988",0.01414513,0.574581299,0.085396782,0.256810942,0.000218779,0.060770518,6.40962E-05,0.008012454
11/1/11,"13,057.88",36.507,36.507,-0.0058,0.1138,42.043,41.804,0.000,0.239,39.125,"14,140.083","1,667.475","171,792.963","27,757.808",67113.788,374.755,"15,391.494",19.929,"1,100.369","285,218.581",0.005846306,0.602320376,0.097321177,0.235306507,0.001313922,0.053963854,6.98727E-05,0.003857985
11/2/11,"13,274.38",40.648,40.648,-0.0500,0.0879,35.403,35.231,0.000,0.172,41.125,"14,272.833","2,873.834","183,224.158","24,321.362",67093.136,479.210,"15,311.781",30.588,"1,852.207","295,186.276",0.009735663,0.620706899,0.082393268,0.227290838,0.001623416,0.051871588,0.000103623,0.006274706
11/3/11,"13,363.63",39.849,39.849,-0.0071,0.0171,40.780,40.615,0.000,0.165,37.583,"14,473.375","1,483.456","184,471.236","22,138.962",71621.161,247.914,"14,063.509",24.714,"2,914.983","296,965.935",0.004995374,0.621186521,0.07455051,0.241176352,0.000834823,0.047357314,8.32217E-05,0.009815883
11/4/11,"13,061.08",42.194,42.194,-0.1017,0.0496,37.535,37.446,0.000,0.089,42.167,"14,633.208","4,302.833","167,484.087","23,669.500",75619.202,91.737,"16,277.747",30.639,"4,440.204","291,915.949",0.014739972,0.573740789,0.081083271,0.259044435,0.000314258,0.05576176,0.000104958,0.015210556
11/5/11,"12,714.13",38.658,38.658,0.0000,-0.0142,37.002,36.808,0.000,0.194,48.417,"13,961.667","1,892.531","164,617.442","22,724.408",76717.688,40.438,"16,643.823",41.328,"2,179.122","284,856.780",0.006643798,0.577895467,0.079774854,0.269320211,0.000141959,0.058428741,0.000145083,0.007649886
11/6/11,"11,813.21",41.693,41.693,0.0163,0.2592,35.461,35.269,0.000,0.192,42.625,"13,031.292","3,816.789","160,267.158","22,917.329",85036.615,455.063,"18,417.046",41.491,"4,264.645","295,216.136",0.012928795,0.542880752,0.077628985,0.288048669,0.001541457,0.062384957,0.000140544,0.01444584
11/7/11,"12,370.17",39.995,39.995,-0.0892,0.3325,40.940,40.689,0.000,0.251,39.750,"13,180.000","4,468.629","174,792.855","23,075.631",81655.553,295.728,"17,711.819",34.682,"3,819.319","305,854.216",0.014610323,0.571490749,0.075446503,0.266975404,0.000966892,0.057909351,0.000113394,0.012487384
11/8/11,"13,027.63",46.973,46.973,0.0367,0.2879,49.457,49.185,0.000,0.272,40.208,"14,740.083","3,078.821","179,969.712","23,681.939",81984.360,8.238,"17,555.188",25.308,"2,580.532","308,884.098",0.009967561,0.582644795,0.076669337,0.26542111,2.66702E-05,0.056834224,8.19336E-05,0.00835437
11/9/11,"13,342.92",44.454,44.454,0.0000,0.1496,41.150,40.896,0.000,0.255,46.667,"14,455.792","3,647.283","187,838.028","20,501.687",81954.534,427.596,"18,593.545",28.803,"1,764.373","314,755.849",0.011587658,0.596773749,0.065135206,0.260374936,0.001358501,0.059072913,9.1509E-05,0.005605529
11/10/11,"12,912.33",47.491,47.491,0.0329,0.2783,41.278,41.033,0.000,0.245,46.750,"14,283.250","2,010.839","180,905.977","23,597.027",82115.543,0.412,"17,730.144",8.904,"3,192.506","309,561.352",0.006495769,0.584394582,0.076227303,0.265264196,1.33092E-06,0.057275057,2.87633E-05,0.010312999
11/11/11,"13,129.75",45.340,45.340,0.0000,0.0750,41.715,41.522,0.000,0.193,43.500,"14,205.583","1,455.906","180,042.983","22,607.882",82213.405,20.825,"18,263.299",20.642,"4,338.902","308,963.844",0.004712221,0.582731561,0.073173229,0.266093935,6.74027E-05,0.059111444,6.68104E-05,0.014043397
11/12/11,"12,661.00",45.796,45.796,0.2175,0.0117,39.718,39.682,0.000,0.035,46.000,"14,049.042","1,462.879","166,925.930","22,398.641",82248.750,0.467,"18,522.782",35.139,"4,291.497","295,886.085",0.004944061,0.564156067,0.075700218,0.277974377,1.57831E-06,0.062601058,0.000118759,0.014503882
11/13/11,"11,840.50",38.652,38.652,0.0008,-0.0496,38.785,38.692,0.000,0.093,47.583,"12,845.292","2,145.281","161,657.199","21,490.023",82238.154,0.482,"18,187.151",24.282,"3,196.442","288,939.014",0.007424684,0.559485536,0.074375636,0.284621148,1.66817E-06,0.062944601,8.40385E-05,0.011062687
11/14/11,"11,396.17",40.559,40.559,0.0075,-0.0492,37.942,37.820,0.013,0.108,45.125,"12,705.833","6,580.700","179,626.637","21,496.631",82319.361,0.425,"17,971.120",18.954,"3,670.487","311,684.315",0.02111335,0.576309517,0.068969242,0.264111336,1.36356E-06,0.057658083,6.08115E-05,0.011776297
